STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
GHM00065465,"AXIM, GH",2021/4/3,,85,90,
GHM00065465,"AXIM, GH",2021/4/10,,84,90,75
GHM00065465,"AXIM, GH",2021/4/12,,84,89,80
GHM00065465,"AXIM, GH",2021/4/14,,83,90,78
GHM00065465,"AXIM, GH",2021/4/15,,85,90,80
GHM00065465,"AXIM, GH",2021/4/17,0.79,81,89,74
GHM00065465,"AXIM, GH",2021/4/18,0.16,82,89,74
GHM00065465,"AXIM, GH",2021/4/19,0,80,88,75
GHM00065465,"AXIM, GH",2021/4/20,,84,90,77
GHM00065465,"AXIM, GH",2021/4/21,,86,90,80
GHM00065465,"AXIM, GH",2021/4/22,,82,,
GHM00065465,"AXIM, GH",2021/4/23,,83,89,
GHM00065465,"AXIM, GH",2021/4/24,0.12,85,89,82
GHM00065465,"AXIM, GH",2021/4/25,0.35,81,87,75
GHM00065465,"AXIM, GH",2021/5/3,,83,88,
GHM00065465,"AXIM, GH",2021/5/4,,80,85,75
GHM00065465,"AXIM, GH",2021/5/5,,80,89,77
GHM00065465,"AXIM, GH",2021/5/6,0.08,83,88,78
GHM00065465,"AXIM, GH",2021/5/7,0.24,83,87,81
GHM00065465,"AXIM, GH",2021/5/8,0,81,83,
GHM00065465,"AXIM, GH",2021/5/9,,80,87,75
GHM00065465,"AXIM, GH",2021/5/10,0.04,81,88,76
GHM00065465,"AXIM, GH",2021/5/12,,84,89,81
GHM00065465,"AXIM, GH",2021/5/13,,85,89,
GHM00065465,"AXIM, GH",2021/5/14,,85,90,81
GHM00065465,"AXIM, GH",2021/5/15,,83,89,79
GHM00065465,"AXIM, GH",2021/5/18,,84,,
GHM00065465,"AXIM, GH",2021/5/20,,83,89,77
GHM00065465,"AXIM, GH",2021/5/21,,82,85,
GHM00065465,"AXIM, GH",2021/5/22,,82,88,76
GHM00065465,"AXIM, GH",2021/5/23,,80,86,76
GHM00065465,"AXIM, GH",2021/5/24,,81,87,76
GHM00065465,"AXIM, GH",2021/5/25,,82,86,76
GHM00065465,"AXIM, GH",2021/5/26,,84,88,79
GHM00065465,"AXIM, GH",2021/5/27,,84,89,
GHM00065465,"AXIM, GH",2021/5/28,0.16,84,89,79
GHM00065465,"AXIM, GH",2021/5/29,0,83,88,78
GHM00065465,"AXIM, GH",2021/5/30,,83,88,79
GHM00065465,"AXIM, GH",2021/6/1,,84,87,76
GHM00065465,"AXIM, GH",2021/6/2,,84,87,
GHM00065465,"AXIM, GH",2021/6/3,,83,87,78
GHM00065465,"AXIM, GH",2021/6/4,,83,,80
GHM00065465,"AXIM, GH",2021/6/9,,82,87,
GHM00065465,"AXIM, GH",2021/6/11,0.03,78,81,
GHM00065465,"AXIM, GH",2021/6/12,0,83,87,
GHM00065465,"AXIM, GH",2021/6/13,,81,87,76
GHM00065465,"AXIM, GH",2021/6/14,,83,88,78
GHM00065465,"AXIM, GH",2021/6/18,,83,87,80
GHM00065465,"AXIM, GH",2021/6/22,,81,85,
GHM00065465,"AXIM, GH",2021/6/26,0.08,78,84,
GHM00065465,"AXIM, GH",2021/6/28,,80,85,75
GHM00065465,"AXIM, GH",2021/7/9,0.12,80,84,75
GHM00065465,"AXIM, GH",2021/7/12,,81,84,
GHM00065465,"AXIM, GH",2021/7/13,,81,,78
GHM00065465,"AXIM, GH",2021/7/18,,79,84,77
GHM00065465,"AXIM, GH",2021/7/19,,79,83,77
GHM00065465,"AXIM, GH",2021/7/20,,79,84,77
GHM00065465,"AXIM, GH",2021/7/22,,81,83,
GHM00065465,"AXIM, GH",2021/7/23,,81,85,
GHM00065465,"AXIM, GH",2021/7/24,,78,84,77
GHM00065465,"AXIM, GH",2021/7/29,,77,84,73
GHM00065465,"AXIM, GH",2021/7/30,,78,,77
GHM00065465,"AXIM, GH",2021/7/31,0.31,79,83,76
GHM00065465,"AXIM, GH",2021/8/3,,80,84,78
GHM00065465,"AXIM, GH",2021/8/4,,79,84,78
GHM00065465,"AXIM, GH",2021/8/10,,81,83,
GHM00065465,"AXIM, GH",2021/8/11,,81,84,
GHM00065465,"AXIM, GH",2021/8/12,,84,,
GHM00065465,"AXIM, GH",2021/8/13,,79,84,75
GHM00065465,"AXIM, GH",2021/8/14,,80,86,76
GHM00065465,"AXIM, GH",2021/8/15,,80,84,76
GHM00065465,"AXIM, GH",2021/8/16,,79,84,
GHM00065465,"AXIM, GH",2021/8/18,,79,84,77
GHM00065465,"AXIM, GH",2021/8/20,,78,85,
GHM00065465,"AXIM, GH",2021/8/22,,77,79,
GHM00065465,"AXIM, GH",2021/8/23,,77,82,74
GHM00065465,"AXIM, GH",2021/8/26,,81,84,
GHM00065465,"AXIM, GH",2021/8/27,,80,83,77
GHM00065465,"AXIM, GH",2021/8/28,,79,83,
GHM00065465,"AXIM, GH",2021/8/30,0.47,79,82,75
GHM00065465,"AXIM, GH",2021/8/31,0,80,84,
GHM00065465,"AXIM, GH",2021/9/1,0.16,79,83,75
GHM00065465,"AXIM, GH",2021/9/2,0.03,79,83,77
GHM00065465,"AXIM, GH",2021/9/3,0,79,,
GHM00065465,"AXIM, GH",2021/9/4,0.02,79,84,76
GHM00065465,"AXIM, GH",2021/9/5,0,79,82,
GHM00065465,"AXIM, GH",2021/9/6,,78,81,
GHM00065465,"AXIM, GH",2021/9/9,,80,85,
GHM00065465,"AXIM, GH",2021/9/10,0.08,79,,75
GHM00065465,"AXIM, GH",2021/9/11,0.08,80,84,77
GHM00065465,"AXIM, GH",2021/9/16,0.51,79,83,74
GHM00065465,"AXIM, GH",2021/9/17,0.02,78,,
GHM00065465,"AXIM, GH",2021/9/18,0.51,76,81,74
GHM00065465,"AXIM, GH",2021/9/19,0.16,78,83,
GHM00065465,"AXIM, GH",2021/9/20,0,79,,74
GHM00065465,"AXIM, GH",2021/9/22,0.08,80,,77
GHM00065465,"AXIM, GH",2021/9/24,,82,85,
GHM00065465,"AXIM, GH",2021/9/25,,80,85,77
GHM00065465,"AXIM, GH",2021/9/26,0.55,76,80,75
GHM00065465,"AXIM, GH",2021/9/27,0,80,,75
GHM00065465,"AXIM, GH",2021/9/29,0.01,79,84,75
GHM00065465,"AXIM, GH",2021/9/30,0,82,85,
GHM00065465,"AXIM, GH",2021/10/5,,83,,
GHM00065465,"AXIM, GH",2021/10/6,,81,,78
GHM00065465,"AXIM, GH",2021/10/7,0.39,78,82,76
GHM00065465,"AXIM, GH",2021/10/8,0,80,,75
GHM00065465,"AXIM, GH",2021/10/9,,81,85,79
GHM00065465,"AXIM, GH",2021/10/14,0.04,82,87,79
GHM00065465,"AXIM, GH",2021/10/15,0,80,,78
GHM00065465,"AXIM, GH",2021/10/16,,82,87,79
GHM00065465,"AXIM, GH",2021/10/17,,83,87,
GHM00065465,"AXIM, GH",2021/10/18,,83,,80
GHM00065465,"AXIM, GH",2021/10/19,,82,88,
GHM00065465,"AXIM, GH",2021/10/21,0.08,86,,79
GHM00065465,"AXIM, GH",2021/10/22,1.34,79,84,75
GHM00065465,"AXIM, GH",2021/10/26,1.89,79,91,
GHM00065465,"AXIM, GH",2021/10/27,0,80,,71
GHM00065465,"AXIM, GH",2021/10/28,,80,87,76
GHM00065465,"AXIM, GH",2021/10/29,,82,87,75
GHM00065465,"AXIM, GH",2021/10/30,0.12,82,87,78
GHM00065465,"AXIM, GH",2021/10/31,1.3,82,87,77
GHM00065465,"AXIM, GH",2021/11/1,1.06,81,87,71
GHM00065465,"AXIM, GH",2021/11/3,0.71,81,88,75
GHM00065465,"AXIM, GH",2021/11/4,0,85,88,
GHM00065465,"AXIM, GH",2021/11/5,,81,,77
GHM00065465,"AXIM, GH",2021/11/6,0.71,81,88,72
GHM00065465,"AXIM, GH",2021/11/7,0,81,,76
GHM00065465,"AXIM, GH",2021/11/8,0,81,85,77
GHM00065465,"AXIM, GH",2021/11/10,0.04,80,85,76
GHM00065465,"AXIM, GH",2021/11/11,0,83,87,77
GHM00065465,"AXIM, GH",2021/11/12,0.12,83,,76
GHM00065465,"AXIM, GH",2021/11/13,0.02,83,89,
GHM00065465,"AXIM, GH",2021/11/14,0,85,89,
GHM00065465,"AXIM, GH",2021/11/16,0.08,82,,
GHM00065465,"AXIM, GH",2021/11/17,0.12,83,88,75
GHM00065465,"AXIM, GH",2021/11/18,0,82,,
GHM00065465,"AXIM, GH",2021/11/20,,78,89,
GHM00065465,"AXIM, GH",2021/11/21,,85,,76
GHM00065465,"AXIM, GH",2021/11/24,,84,90,75
GHM00065465,"AXIM, GH",2021/11/25,,84,90,78
GHM00065465,"AXIM, GH",2021/11/27,,80,90,75
GHM00065465,"AXIM, GH",2021/11/28,,81,,74
GHM00065465,"AXIM, GH",2021/11/29,2.32,81,89,71
GHM00065465,"AXIM, GH",2021/11/30,0,80,,75
GHM00065465,"AXIM, GH",2021/12/1,1.1,83,89,75
GHM00065465,"AXIM, GH",2021/12/2,0,83,90,78
GHM00065465,"AXIM, GH",2021/12/3,,84,89,76
GHM00065465,"AXIM, GH",2021/12/4,,86,91,
GHM00065465,"AXIM, GH",2021/12/6,1.06,81,89,76
GHM00065465,"AXIM, GH",2021/12/7,0,84,89,79
GHM00065465,"AXIM, GH",2021/12/8,,82,88,79
GHM00065465,"AXIM, GH",2021/12/9,,82,88,76
GHM00065465,"AXIM, GH",2021/12/10,,82,89,77
GHM00065465,"AXIM, GH",2021/12/11,,83,89,77
GHM00065465,"AXIM, GH",2021/12/13,,83,89,79
GHM00065465,"AXIM, GH",2021/12/14,,85,90,
GHM00065465,"AXIM, GH",2021/12/15,,83,89,80
GHM00065465,"AXIM, GH",2021/12/16,,80,,
GHM00065465,"AXIM, GH",2021/12/18,0.59,81,89,75
GHM00065465,"AXIM, GH",2021/12/19,0,85,90,
GHM00065465,"AXIM, GH",2021/12/20,,80,90,76
GHM00065465,"AXIM, GH",2021/12/21,,82,,
GHM00065465,"AXIM, GH",2021/12/22,,85,90,
GHM00065465,"AXIM, GH",2021/12/23,,81,,76
GHM00065465,"AXIM, GH",2022/1/17,,83,89,
GHM00065465,"AXIM, GH",2022/1/22,,81,89,
GHM00065465,"AXIM, GH",2022/1/24,,82,,76
GHM00065465,"AXIM, GH",2022/1/25,,79,86,76
GHM00065465,"AXIM, GH",2022/1/27,,82,89,76
GHM00065465,"AXIM, GH",2022/1/29,,80,90,76
GHM00065465,"AXIM, GH",2022/2/1,,83,,
GHM00065465,"AXIM, GH",2022/2/7,,84,90,77
GHM00065465,"AXIM, GH",2022/2/8,,83,90,78
GHM00065465,"AXIM, GH",2022/2/9,,85,90,
GHM00065465,"AXIM, GH",2022/2/11,,85,90,81
GHM00065465,"AXIM, GH",2022/2/12,,85,90,82
GHM00065465,"AXIM, GH",2022/2/13,0.08,84,88,80
GHM00065465,"AXIM, GH",2022/2/16,,85,90,
GHM00065465,"AXIM, GH",2022/2/26,,84,89,80
GHM00065465,"AXIM, GH",2022/2/27,,85,90,
GHM00065465,"AXIM, GH",2022/2/28,,82,87,77
GHM00065465,"AXIM, GH",2022/3/1,,81,87,78
GHM00065465,"AXIM, GH",2022/3/2,,80,,
GHM00065465,"AXIM, GH",2022/3/3,,80,,
GHM00065465,"AXIM, GH",2022/3/4,,79,85,
GHM00065465,"AXIM, GH",2022/3/5,,81,87,
GHM00065465,"AXIM, GH",2022/3/9,,85,89,
GHM00065465,"AXIM, GH",2022/3/13,,85,89,
GHM00065465,"AXIM, GH",2022/3/14,,82,89,77
GHM00065465,"AXIM, GH",2022/3/15,,85,,82
GHM00065465,"AXIM, GH",2022/3/16,0.02,84,89,81
GHM00065465,"AXIM, GH",2022/3/17,0,83,90,79
GHM00065465,"AXIM, GH",2022/3/18,,85,90,
GHM00065465,"AXIM, GH",2022/3/19,,85,91,82
GHM00065465,"AXIM, GH",2022/3/20,,83,,80
GHM00065465,"AXIM, GH",2022/3/21,,84,90,81
GHM00065465,"AXIM, GH",2022/3/22,,84,88,78
GHM00065465,"AXIM, GH",2022/3/24,,84,91,
GHM00065465,"AXIM, GH",2022/3/26,,83,90,
GHM00065465,"AXIM, GH",2022/3/27,,82,89,74
GHM00065465,"AXIM, GH",2022/3/28,,85,90,79
GHM00065465,"AXIM, GH",2022/3/31,0.35,83,91,75
GHM00065465,"AXIM, GH",2022/4/1,0,84,91,
GHM00065465,"AXIM, GH",2022/4/2,,82,,
GHM00065465,"AXIM, GH",2022/4/3,,84,90,78
GHM00065465,"AXIM, GH",2022/4/4,,84,89,80
GHM00065465,"AXIM, GH",2022/4/5,,86,,82
GHM00065465,"AXIM, GH",2022/4/6,,85,,
GHM00065465,"AXIM, GH",2022/4/7,0.83,82,87,73
GHM00065465,"AXIM, GH",2022/4/10,,84,89,77
GHM00065465,"AXIM, GH",2022/4/11,,87,90,
GHM00065465,"AXIM, GH",2022/4/12,,83,88,
GHM00065465,"AXIM, GH",2022/4/13,1.02,79,85,72
GHM00065465,"AXIM, GH",2022/4/14,0,85,88,77
GHM00065465,"AXIM, GH",2022/4/15,0.83,81,88,73
GHM00065465,"AXIM, GH",2022/4/17,0.08,81,87,75
GHM00065465,"AXIM, GH",2022/4/18,0.04,78,83,
GHM00065465,"AXIM, GH",2022/4/19,0.39,81,88,73
GHM00065465,"AXIM, GH",2022/4/20,0,85,,81
GHM00065465,"AXIM, GH",2022/4/21,,81,87,
GHM00065465,"AXIM, GH",2022/4/22,,80,88,74
GHM00065465,"AXIM, GH",2022/4/23,,86,90,
GHM00065465,"AXIM, GH",2022/4/29,,85,88,
GHM00065465,"AXIM, GH",2022/5/1,0.75,82,88,77
GHM00065465,"AXIM, GH",2022/5/2,0,84,89,81
GHM00065465,"AXIM, GH",2022/5/3,,82,89,78
GHM00065465,"AXIM, GH",2022/5/4,,84,89,79
GHM00065465,"AXIM, GH",2022/5/5,1.1,80,89,73
GHM00065465,"AXIM, GH",2022/5/7,2.52,80,89,72
GHM00065465,"AXIM, GH",2022/5/9,0,83,89,
GHM00065465,"AXIM, GH",2022/5/12,,85,88,
GHM00065465,"AXIM, GH",2022/5/13,,85,89,
GHM00065465,"AXIM, GH",2022/5/19,0.28,83,87,79
GHM00065465,"AXIM, GH",2022/5/20,0.08,82,87,76
GHM00065465,"AXIM, GH",2022/5/21,3.74,77,84,72
GHM00065465,"AXIM, GH",2022/5/22,0,77,80,
GHM00065465,"AXIM, GH",2022/5/23,,82,87,
GHM00065465,"AXIM, GH",2022/5/25,0.31,79,87,74
GHM00065465,"AXIM, GH",2022/5/27,0.04,80,86,76
GHM00065465,"AXIM, GH",2022/5/28,0.01,80,88,76
GHM00065465,"AXIM, GH",2022/5/29,0.04,80,86,
GHM00065465,"AXIM, GH",2022/5/30,2.05,82,87,72
GHM00065465,"AXIM, GH",2022/6/1,0.55,78,86,75
GHM00065465,"AXIM, GH",2022/6/2,0,83,87,
GHM00065465,"AXIM, GH",2022/6/7,,81,87,
GHM00065465,"AXIM, GH",2022/6/8,,82,87,75
GHM00065465,"AXIM, GH",2022/6/13,,82,87,75
GHM00065465,"AXIM, GH",2022/6/14,,82,87,
GHM00065465,"AXIM, GH",2022/6/16,,81,84,
GHM00065465,"AXIM, GH",2022/6/18,,80,83,
GHM00065465,"AXIM, GH",2022/6/21,0.04,77,82,
GHM00065465,"AXIM, GH",2022/6/22,7.52,75,79,73
GHM00065465,"AXIM, GH",2022/6/23,0.71,79,85,73
GHM00065465,"AXIM, GH",2022/6/24,4.65,77,81,73
GHM00065465,"AXIM, GH",2022/6/26,1.34,80,84,75
GHM00065465,"AXIM, GH",2022/7/21,,80,83,
GHM00065465,"AXIM, GH",2022/7/23,,80,83,
GHM00065465,"AXIM, GH",2022/7/24,,80,83,
GHM00065465,"AXIM, GH",2022/7/27,,79,85,77
GHM00065465,"AXIM, GH",2022/7/28,,80,84,77
GHM00065465,"AXIM, GH",2022/7/30,,78,82,72
GHM00065465,"AXIM, GH",2022/8/1,,77,79,76
GHM00065465,"AXIM, GH",2022/8/2,,79,82,
GHM00065465,"AXIM, GH",2022/8/6,,78,82,71
GHM00065465,"AXIM, GH",2022/8/7,,80,83,
GHM00065465,"AXIM, GH",2022/8/9,,79,83,76
GHM00065465,"AXIM, GH",2022/8/11,,78,,74
GHM00065465,"AXIM, GH",2022/8/12,,78,82,
GHM00065465,"AXIM, GH",2022/8/13,,76,,
GHM00065465,"AXIM, GH",2022/8/14,0.12,73,76,
GHM00065465,"AXIM, GH",2022/8/16,0.08,77,82,72
GHM00065465,"AXIM, GH",2022/8/17,0,77,82,72
GHM00065465,"AXIM, GH",2022/8/18,,75,81,72
GHM00065465,"AXIM, GH",2022/8/19,,77,81,73
GHM00065465,"AXIM, GH",2022/8/21,,77,82,
GHM00065465,"AXIM, GH",2022/8/22,,78,80,
GHM00065465,"AXIM, GH",2022/8/23,,77,81,75
GHM00065465,"AXIM, GH",2022/8/24,,77,83,75
GHM00065465,"AXIM, GH",2022/8/25,,76,81,
GHM00065465,"AXIM, GH",2022/8/26,,76,82,74
GHM00065465,"AXIM, GH",2022/8/27,0.08,76,77,
GHM00065465,"AXIM, GH",2022/8/29,,78,,74
GHM00065465,"AXIM, GH",2022/8/31,0.01,76,82,73
GHM00065465,"AXIM, GH",2022/9/1,0,78,,
GHM00065465,"AXIM, GH",2022/9/2,0.2,77,83,74
GHM00065465,"AXIM, GH",2022/9/3,0.16,79,82,74
GHM00065465,"AXIM, GH",2022/9/5,0.08,75,79,
GHM00065465,"AXIM, GH",2022/9/6,0.43,77,82,73
GHM00065465,"AXIM, GH",2022/9/7,0,79,84,75
GHM00065465,"AXIM, GH",2022/9/8,,78,82,75
GHM00065465,"AXIM, GH",2022/9/13,,76,81,
GHM00065465,"AXIM, GH",2022/9/14,,78,83,74
GHM00065465,"AXIM, GH",2022/9/15,,79,84,76
GHM00065465,"AXIM, GH",2022/9/16,,78,81,
GHM00065465,"AXIM, GH",2022/9/17,,79,,76
GHM00065465,"AXIM, GH",2022/9/18,,79,83,76
GHM00065465,"AXIM, GH",2022/9/19,,77,79,
GHM00065465,"AXIM, GH",2022/9/21,0.71,78,83,75
GHM00065465,"AXIM, GH",2022/9/22,0.03,78,83,76
GHM00065465,"AXIM, GH",2022/9/23,0,79,83,76
GHM00065465,"AXIM, GH",2022/9/25,0.79,79,82,75
GHM00065465,"AXIM, GH",2022/9/26,0,78,82,
GHM00065465,"AXIM, GH",2022/9/27,0.04,79,83,75
GHM00065465,"AXIM, GH",2022/9/28,0.2,78,81,75
GHM00065465,"AXIM, GH",2022/9/29,0,79,83,
GHM00065465,"AXIM, GH",2022/9/30,0.12,78,85,75
GHM00065465,"AXIM, GH",2022/10/5,,80,84,77
GHM00065465,"AXIM, GH",2022/10/10,,79,84,
GHM00065465,"AXIM, GH",2022/10/11,,81,84,
GHM00065465,"AXIM, GH",2022/10/12,,79,,75
GHM00065465,"AXIM, GH",2022/10/13,,80,86,73
GHM00065465,"AXIM, GH",2022/10/16,,80,85,
GHM00065465,"AXIM, GH",2022/10/20,1.06,80,86,77
GHM00065465,"AXIM, GH",2022/10/21,0,81,86,
GHM00065465,"AXIM, GH",2022/10/22,0.08,81,87,76
GHM00065465,"AXIM, GH",2022/10/23,0.04,82,,79
GHM00065465,"AXIM, GH",2022/10/25,,80,85,
GHM00065465,"AXIM, GH",2022/10/27,,84,87,
GHM00065465,"AXIM, GH",2022/10/28,,80,87,75
GHM00065465,"AXIM, GH",2022/11/2,,81,88,75
GHM00065465,"AXIM, GH",2022/11/4,,83,88,80
GHM00065465,"AXIM, GH",2022/11/5,,83,88,
GHM00065465,"AXIM, GH",2022/11/7,,83,88,74
GHM00065465,"AXIM, GH",2022/11/9,1.34,82,87,75
GHM00065465,"AXIM, GH",2022/11/10,0.02,79,87,
GHM00065465,"AXIM, GH",2022/11/11,0.79,81,,73
GHM00065465,"AXIM, GH",2022/11/12,0,82,87,75
GHM00065465,"AXIM, GH",2022/11/15,,80,89,
GHM00065465,"AXIM, GH",2022/11/16,,80,,71
GHM00065465,"AXIM, GH",2022/11/17,0.31,81,88,74
GHM00065465,"AXIM, GH",2022/11/18,0,80,88,74
GHM00065465,"AXIM, GH",2022/11/19,,81,,76
GHM00065465,"AXIM, GH",2022/11/20,1.18,80,87,72
GHM00065465,"AXIM, GH",2022/11/21,0,82,88,76
GHM00065465,"AXIM, GH",2022/11/22,,83,88,77
GHM00065465,"AXIM, GH",2022/11/24,0.79,81,,74
GHM00065465,"AXIM, GH",2022/11/25,0,80,88,
GHM00065465,"AXIM, GH",2022/11/26,0.03,83,88,77
GHM00065465,"AXIM, GH",2022/11/27,0,82,87,77
GHM00065465,"AXIM, GH",2022/11/29,,81,,73
GHM00065465,"AXIM, GH",2022/11/30,,85,89,
GHM00065465,"AXIM, GH",2022/12/1,,83,,74
GHM00065465,"AXIM, GH",2022/12/5,,85,88,
GHM00065465,"AXIM, GH",2022/12/9,,86,90,
GHM00065465,"AXIM, GH",2022/12/11,0.01,83,,78
GHM00065465,"AXIM, GH",2022/12/12,0,85,89,
GHM00065465,"AXIM, GH",2022/12/13,0.28,81,,76
GHM00065465,"AXIM, GH",2022/12/14,0,84,89,78
GHM00065465,"AXIM, GH",2022/12/15,,82,89,
GHM00065465,"AXIM, GH",2022/12/16,,81,89,75
GHM00065465,"AXIM, GH",2022/12/17,,83,,74
GHM00065465,"AXIM, GH",2022/12/18,,81,,77
GHM00065465,"AXIM, GH",2022/12/19,0.04,79,88,
GHM00065465,"AXIM, GH",2022/12/21,,82,87,
GHM00065465,"AXIM, GH",2022/12/22,,82,88,
GHM00065465,"AXIM, GH",2022/12/24,,78,88,76
GHM00065465,"AXIM, GH",2022/12/25,,83,88,
GHM00065465,"AXIM, GH",2022/12/27,,81,88,74
GHM00065465,"AXIM, GH",2022/12/28,,80,,74
GHM00065465,"AXIM, GH",2022/12/30,,86,89,
GHM00065465,"AXIM, GH",2022/12/31,,83,,77
GHM00065465,"AXIM, GH",2023/1/5,,77,,73
GHM00065465,"AXIM, GH",2023/1/7,,85,89,
GHM00065465,"AXIM, GH",2023/1/9,,83,89,
GHM00065465,"AXIM, GH",2023/1/12,,82,89,76
GHM00065465,"AXIM, GH",2023/1/13,,83,89,76
GHM00065465,"AXIM, GH",2023/1/14,,83,91,77
GHM00065465,"AXIM, GH",2023/1/15,,83,89,78
GHM00065465,"AXIM, GH",2023/1/16,,82,,75
GHM00065465,"AXIM, GH",2023/1/17,,84,,78
GHM00065465,"AXIM, GH",2023/1/18,,87,89,
GHM00065465,"AXIM, GH",2023/1/19,,86,,
GHM00065465,"AXIM, GH",2023/1/20,,82,88,
GHM00065465,"AXIM, GH",2023/1/21,,83,90,75
GHM00065465,"AXIM, GH",2023/1/23,,81,89,75
GHM00065465,"AXIM, GH",2023/1/24,,84,89,77
GHM00065465,"AXIM, GH",2023/1/25,,83,89,78
GHM00065465,"AXIM, GH",2023/1/26,,83,88,80
GHM00065465,"AXIM, GH",2023/1/28,,85,89,
GHM00065465,"AXIM, GH",2023/1/29,,83,90,
GHM00065465,"AXIM, GH",2023/1/30,,82,,74
