Date,Price,Open,High,Low,Vol.,Change %
1998/3/5,0.229,0.229,0.229,0.229,,0.22%
1998/3/4,0.2285,0.2285,0.2285,0.2285,,0.00%
1998/3/3,0.2285,0.2285,0.2285,0.2285,,0.22%
1998/3/2,0.228,0.228,0.228,0.228,,0.00%
1998/2/27,0.228,0.228,0.228,0.228,,0.00%
1998/2/26,0.228,0.228,0.228,0.228,,-0.22%
1998/2/25,0.2285,0.2285,0.2285,0.2285,,0.22%
1998/2/24,0.228,0.228,0.228,0.228,,-0.22%
1998/2/23,0.2285,0.2285,0.2285,0.2285,,0.00%
1998/2/20,0.2285,0.2285,0.2285,0.2285,,0.22%
1998/2/19,0.228,0.228,0.228,0.228,,-0.44%
1998/2/18,0.229,0.229,0.229,0.229,,0.44%
1998/2/17,0.228,0.228,0.228,0.228,,-0.65%
1998/2/16,0.2295,0.2295,0.2295,0.2295,,0.66%
1998/2/13,0.228,0.228,0.228,0.228,,0.00%
1998/2/12,0.228,0.228,0.228,0.228,,0.00%
1998/2/11,0.228,0.228,0.228,0.228,,0.00%
1998/2/10,0.228,0.228,0.228,0.228,,0.00%
1998/2/9,0.228,0.228,0.228,0.228,,-0.31%
1998/2/6,0.2287,0.2287,0.2287,0.2287,,0.31%
1998/2/5,0.228,0.228,0.228,0.228,,0.00%
1998/2/4,0.228,0.228,0.228,0.228,,0.00%
1998/2/3,0.228,0.228,0.228,0.228,,0.00%
1998/2/2,0.228,0.228,0.228,0.228,,0.00%
1998/1/30,0.228,0.228,0.228,0.228,,0.44%
1998/1/29,0.227,0.227,0.227,0.227,,-0.44%
1998/1/28,0.228,0.228,0.228,0.228,,0.00%
1998/1/27,0.228,0.228,0.228,0.228,,-0.44%
1998/1/26,0.229,0.229,0.229,0.229,,-0.43%
1998/1/23,0.23,0.23,0.23,0.23,,0.00%
1998/1/22,0.23,0.23,0.23,0.23,,2.22%
1998/1/21,0.225,0.225,0.225,0.225,,-0.44%
1998/1/20,0.226,0.226,0.226,0.226,,0.44%
1998/1/19,0.225,0.225,0.225,0.225,,0.00%
1998/1/16,0.225,0.225,0.225,0.225,,0.00%
1998/1/15,0.225,0.225,0.225,0.225,,0.00%
1998/1/14,0.225,0.225,0.225,0.225,,0.13%
1998/1/13,0.2247,0.2247,0.2247,0.2247,,0.09%
1998/1/12,0.2245,0.2245,0.2245,0.2245,,0.00%
1998/1/9,0.2245,0.2245,0.2245,0.2245,,0.00%
1998/1/8,0.2245,0.2245,0.2245,0.2245,,0.22%
1998/1/7,0.224,0.224,0.224,0.224,,0.00%
1998/1/6,0.224,0.224,0.224,0.224,,0.00%
1998/1/5,0.224,0.224,0.224,0.224,,0.00%
1998/1/2,0.224,0.224,0.224,0.224,,0.00%
1997/12/31,0.224,0.224,0.224,0.224,,-0.09%
1997/12/30,0.2242,0.2242,0.2242,0.2242,,0.31%
1997/12/29,0.2235,0.2235,0.2235,0.2235,,0.13%
1997/12/26,0.2232,0.2232,0.2232,0.2232,,0.00%
1997/12/25,0.2232,0.2232,0.2232,0.2232,,0.00%
1997/12/24,0.2232,0.2232,0.2232,0.2232,,0.09%
1997/12/23,0.223,0.223,0.223,0.223,,0.90%
1997/12/22,0.221,0.221,0.221,0.221,,-0.76%
1997/12/19,0.2227,0.2227,0.2227,0.2227,,0.54%
1997/12/18,0.2215,0.2215,0.2215,0.2215,,-0.23%
1997/12/17,0.222,0.222,0.222,0.222,,-0.45%
1997/12/16,0.223,0.223,0.223,0.223,,0.09%
1997/12/15,0.2228,0.2228,0.2228,0.2228,,0.13%
1997/12/12,0.2225,0.2225,0.2225,0.2225,,0.68%
1997/12/11,0.221,0.221,0.221,0.221,,-0.36%
1997/12/10,0.2218,0.2218,0.2218,0.2218,,0.05%
1997/12/9,0.2217,0.2217,0.2217,0.2217,,-0.05%
1997/12/8,0.2218,0.2218,0.2218,0.2218,,-0.09%
1997/12/5,0.222,0.222,0.222,0.222,,0.00%
1997/12/4,0.222,0.222,0.222,0.222,,0.00%
1997/12/3,0.222,0.222,0.222,0.222,,0.00%
1997/12/2,0.222,0.222,0.222,0.222,,-0.22%
1997/12/1,0.2225,0.2225,0.2225,0.2225,,0.00%
1997/11/28,0.2225,0.2225,0.2225,0.2225,,0.23%
1997/11/27,0.222,0.222,0.222,0.222,,0.00%
1997/11/26,0.222,0.222,0.222,0.222,,-0.22%
1997/11/25,0.2225,0.2225,0.2225,0.2225,,0.23%
1997/11/24,0.222,0.222,0.222,0.222,,-0.27%
1997/11/21,0.2226,0.2226,0.2226,0.2226,,0.27%
1997/11/20,0.222,0.222,0.222,0.222,,0.00%
1997/11/19,0.222,0.222,0.222,0.222,,0.00%
1997/11/18,0.222,0.222,0.222,0.222,,0.00%
1997/11/17,0.222,0.222,0.222,0.222,,0.00%
1997/11/14,0.222,0.222,0.222,0.222,,0.00%
1997/11/13,0.222,0.222,0.222,0.222,,0.45%
1997/11/12,0.221,0.221,0.221,0.221,,-0.67%
1997/11/11,0.2225,0.2225,0.2225,0.2225,,0.23%
1997/11/10,0.222,0.222,0.222,0.222,,0.00%
1997/11/7,0.222,0.222,0.222,0.222,,0.45%
1997/11/6,0.221,0.221,0.221,0.221,,0.23%
1997/11/5,0.2205,0.2205,0.2205,0.2205,,-0.23%
1997/11/4,0.221,0.221,0.221,0.221,,-0.45%
1997/11/3,0.222,0.222,0.222,0.222,,0.45%
1997/10/31,0.221,0.221,0.221,0.221,,0.45%
1997/10/30,0.22,0.22,0.22,0.22,,-0.90%
1997/10/29,0.222,0.222,0.222,0.222,,0.45%
1997/10/28,0.221,0.221,0.221,0.221,,0.00%
1997/10/27,0.221,0.221,0.221,0.221,,0.00%
1997/10/24,0.221,0.221,0.221,0.221,,0.00%
1997/10/23,0.221,0.221,0.221,0.221,,0.00%
1997/10/22,0.221,0.221,0.221,0.221,,-0.45%
1997/10/21,0.222,0.222,0.222,0.222,,0.45%
1997/10/20,0.221,0.221,0.221,0.221,,0.00%
1997/10/17,0.221,0.221,0.221,0.221,,-0.45%
1997/10/16,0.222,0.222,0.222,0.222,,0.23%
1997/10/15,0.2215,0.2215,0.2215,0.2215,,0.45%
1997/10/14,0.2205,0.2205,0.2205,0.2205,,-0.23%
1997/10/13,0.221,0.221,0.221,0.221,,0.00%
1997/10/10,0.221,0.221,0.221,0.221,,0.23%
1997/10/9,0.2205,0.2205,0.2205,0.2205,,-0.23%
1997/10/8,0.221,0.221,0.221,0.221,,0.45%
1997/10/7,0.22,0.22,0.22,0.22,,-0.23%
1997/10/6,0.2205,0.2205,0.2205,0.2205,,0.00%
1997/10/3,0.2205,0.2205,0.2205,0.2205,,0.00%
1997/10/2,0.2205,0.2205,0.2205,0.2205,,0.00%
1997/10/1,0.2205,0.2205,0.2205,0.2205,,0.00%
1997/9/30,0.2205,0.2205,0.2205,0.2205,,0.23%
1997/9/29,0.22,0.22,0.22,0.22,,0.00%
1997/9/26,0.22,0.22,0.22,0.22,,0.23%
1997/9/25,0.2195,0.2195,0.2195,0.2195,,0.23%
1997/9/24,0.219,0.219,0.219,0.219,,0.00%
1997/9/23,0.219,0.219,0.219,0.219,,-0.23%
1997/9/22,0.2195,0.2195,0.2195,0.2195,,0.00%
1997/9/19,0.2195,0.2195,0.2195,0.2195,,0.00%
1997/9/18,0.2195,0.2195,0.2195,0.2195,,1.39%
1997/9/17,0.2165,0.2165,0.2165,0.2165,,-0.92%
1997/9/16,0.2185,0.2185,0.2185,0.2185,,0.23%
1997/9/15,0.218,0.218,0.218,0.218,,1.63%
1997/9/12,0.2145,0.2145,0.2145,0.2145,,-1.61%
1997/9/11,0.218,0.218,0.218,0.218,,0.00%
1997/9/10,0.218,0.218,0.218,0.218,,-0.09%
1997/9/9,0.2182,0.2182,0.2182,0.2182,,0.79%
1997/9/8,0.2165,0.2165,0.2165,0.2165,,0.93%
1997/9/5,0.2145,0.2145,0.2145,0.2145,,0.00%
1997/9/4,0.2145,0.2145,0.2145,0.2145,,-0.46%
1997/9/3,0.2155,0.2155,0.2155,0.2155,,0.23%
1997/9/2,0.215,0.215,0.215,0.215,,-1.15%
1997/9/1,0.2175,0.2175,0.2175,0.2175,,0.23%
1997/8/29,0.217,0.217,0.217,0.217,,0.93%
1997/8/28,0.215,0.215,0.215,0.215,,-0.92%
1997/8/27,0.217,0.217,0.217,0.217,,0.00%
1997/8/26,0.217,0.217,0.217,0.217,,0.93%
1997/8/25,0.215,0.215,0.215,0.215,,-0.92%
1997/8/22,0.217,0.217,0.217,0.217,,0.00%
1997/8/21,0.217,0.217,0.217,0.217,,0.00%
1997/8/20,0.217,0.217,0.217,0.217,,0.00%
1997/8/19,0.217,0.217,0.217,0.217,,0.00%
1997/8/18,0.217,0.217,0.217,0.217,,-0.23%
1997/8/15,0.2175,0.2175,0.2175,0.2175,,0.23%
1997/8/14,0.217,0.217,0.217,0.217,,0.00%
1997/8/13,0.217,0.217,0.217,0.217,,0.00%
1997/8/12,0.217,0.217,0.217,0.217,,0.00%
1997/8/11,0.217,0.217,0.217,0.217,,2.84%
1997/8/8,0.211,0.211,0.211,0.211,,-2.31%
1997/8/7,0.216,0.216,0.216,0.216,,-0.23%
1997/8/6,0.2165,0.2165,0.2165,0.2165,,2.61%
1997/8/5,0.211,0.211,0.211,0.211,,-2.31%
1997/8/4,0.216,0.216,0.216,0.216,,2.37%
1997/8/1,0.211,0.211,0.211,0.211,,0.24%
1997/7/31,0.2105,0.2105,0.2105,0.2105,,0.00%
1997/7/30,0.2105,0.2105,0.2105,0.2105,,-2.32%
1997/7/29,0.2155,0.2155,0.2155,0.2155,,0.23%
1997/7/28,0.215,0.215,0.215,0.215,,-0.23%
1997/7/25,0.2155,0.2155,0.2155,0.2155,,0.23%
1997/7/24,0.215,0.215,0.215,0.215,,0.23%
1997/7/23,0.2145,0.2145,0.2145,0.2145,,0.00%
1997/7/22,0.2145,0.2145,0.2145,0.2145,,-0.14%
1997/7/21,0.2148,0.2148,0.2148,0.2148,,0.14%
1997/7/18,0.2145,0.2145,0.2145,0.2145,,0.70%
1997/7/17,0.213,0.213,0.213,0.213,,0.00%
1997/7/16,0.213,0.213,0.213,0.213,,-0.23%
1997/7/15,0.2135,0.2135,0.2135,0.2135,,0.00%
1997/7/14,0.2135,0.2135,0.2135,0.2135,,0.23%
1997/7/11,0.213,0.213,0.213,0.213,,0.00%
1997/7/10,0.213,0.213,0.213,0.213,,0.24%
1997/7/9,0.2125,0.2125,0.2125,0.2125,,0.47%
1997/7/8,0.2115,0.2115,0.2115,0.2115,,-0.24%
1997/7/7,0.212,0.212,0.212,0.212,,0.47%
1997/7/4,0.211,0.211,0.211,0.211,,0.96%
1997/7/3,0.209,0.209,0.209,0.209,,-0.95%
1997/7/2,0.211,0.211,0.211,0.211,,0.48%
1997/7/1,0.21,0.21,0.21,0.21,,0.00%
1997/6/30,0.21,0.21,0.21,0.21,,-0.24%
1997/6/27,0.2105,0.2105,0.2105,0.2105,,0.00%
1997/6/26,0.2105,0.2105,0.2105,0.2105,,0.24%
1997/6/25,0.21,0.21,0.21,0.21,,0.00%
1997/6/24,0.21,0.21,0.21,0.21,,0.48%
1997/6/23,0.209,0.209,0.209,0.209,,0.48%
1997/6/20,0.208,0.208,0.208,0.208,,0.24%
1997/6/19,0.2075,0.2075,0.2075,0.2075,,-0.24%
1997/6/18,0.208,0.208,0.208,0.208,,0.73%
1997/6/17,0.2065,0.2065,0.2065,0.2065,,-0.24%
1997/6/16,0.207,0.207,0.207,0.207,,0.98%
1997/6/13,0.205,0.205,0.205,0.205,,0.00%
1997/6/12,0.205,0.205,0.205,0.205,,0.00%
1997/6/11,0.205,0.205,0.205,0.205,,0.00%
1997/6/10,0.205,0.205,0.205,0.205,,0.24%
1997/6/9,0.2045,0.2045,0.2045,0.2045,,0.00%
1997/6/6,0.2045,0.2045,0.2045,0.2045,,0.74%
1997/6/5,0.203,0.203,0.203,0.203,,0.50%
1997/6/4,0.202,0.202,0.202,0.202,,0.00%
1997/6/3,0.202,0.202,0.202,0.202,,0.00%
1997/6/2,0.202,0.202,0.202,0.202,,0.25%
1997/5/30,0.2015,0.2015,0.2015,0.2015,,0.00%
1997/5/29,0.2015,0.2015,0.2015,0.2015,,0.50%
1997/5/28,0.2005,0.2005,0.2005,0.2005,,-0.25%
1997/5/27,0.201,0.201,0.201,0.201,,0.00%
1997/5/26,0.201,0.201,0.201,0.201,,0.50%
1997/5/23,0.2,0.2,0.2,0.2,,-0.10%
1997/5/22,0.2002,0.2002,0.2002,0.2002,,0.10%
1997/5/21,0.2,0.2,0.2,0.2,,0.25%
1997/5/20,0.1995,0.1995,0.1995,0.1995,,0.00%
1997/5/19,0.1995,0.1995,0.1995,0.1995,,0.25%
1997/5/16,0.199,0.199,0.199,0.199,,0.25%
1997/5/15,0.1985,0.1985,0.1985,0.1985,,-0.25%
1997/5/14,0.199,0.199,0.199,0.199,,0.25%
1997/5/13,0.1985,0.1985,0.1985,0.1985,,0.00%
1997/5/12,0.1985,0.1985,0.1985,0.1985,,0.00%
1997/5/9,0.1985,0.1985,0.1985,0.1985,,0.51%
1997/5/8,0.1975,0.1975,0.1975,0.1975,,0.00%
1997/5/7,0.1975,0.1975,0.1975,0.1975,,0.00%
1997/5/6,0.1975,0.1975,0.1975,0.1975,,0.77%
1997/5/5,0.196,0.196,0.196,0.196,,0.26%
1997/5/2,0.1955,0.1955,0.1955,0.1955,,0.00%
1997/5/1,0.1955,0.1955,0.1955,0.1955,,0.00%
1997/4/30,0.1955,0.1955,0.1955,0.1955,,0.51%
1997/4/29,0.1945,0.1945,0.1945,0.1945,,0.00%
1997/4/28,0.1945,0.1945,0.1945,0.1945,,0.52%
1997/4/25,0.1935,0.1935,0.1935,0.1935,,0.00%
1997/4/24,0.1935,0.1935,0.1935,0.1935,,0.52%
1997/4/23,0.1925,0.1925,0.1925,0.1925,,0.52%
1997/4/22,0.1915,0.1915,0.1915,0.1915,,0.00%
1997/4/21,0.1915,0.1915,0.1915,0.1915,,0.00%
1997/4/18,0.1915,0.1915,0.1915,0.1915,,0.26%
1997/4/17,0.191,0.191,0.191,0.191,,0.00%
1997/4/16,0.191,0.191,0.191,0.191,,0.00%
1997/4/15,0.191,0.191,0.191,0.191,,0.53%
1997/4/14,0.19,0.19,0.19,0.19,,0.00%
1997/4/11,0.19,0.19,0.19,0.19,,0.00%
1997/4/10,0.19,0.19,0.19,0.19,,0.00%
1997/4/9,0.19,0.19,0.19,0.19,,0.00%
1997/4/8,0.19,0.19,0.19,0.19,,0.00%
1997/4/7,0.19,0.19,0.19,0.19,,0.26%
1997/4/4,0.1895,0.1895,0.1895,0.1895,,0.00%
1997/4/3,0.1895,0.1895,0.1895,0.1895,,0.00%
1997/4/2,0.1895,0.1895,0.1895,0.1895,,0.64%
1997/4/1,0.1883,0.1883,0.1883,0.1883,,-0.63%
1997/3/31,0.1895,0.1895,0.1895,0.1895,,0.00%
1997/3/28,0.1895,0.1895,0.1895,0.1895,,0.00%
1997/3/27,0.1895,0.1895,0.1895,0.1895,,0.80%
1997/3/26,0.188,0.188,0.188,0.188,,0.00%
1997/3/25,0.188,0.188,0.188,0.188,,0.53%
1997/3/24,0.187,0.187,0.187,0.187,,0.27%
1997/3/21,0.1865,0.1865,0.1865,0.1865,,-0.53%
1997/3/20,0.1875,0.1875,0.1875,0.1875,,0.70%
1997/3/19,0.1862,0.1862,0.1862,0.1862,,-0.69%
1997/3/18,0.1875,0.1875,0.1875,0.1875,,0.54%
1997/3/17,0.1865,0.1865,0.1865,0.1865,,0.00%
1997/3/14,0.1865,0.1865,0.1865,0.1865,,0.92%
1997/3/13,0.1848,0.1848,0.1848,0.1848,,0.00%
1997/3/12,0.1848,0.1848,0.1848,0.1848,,-0.38%
1997/3/11,0.1855,0.1855,0.1855,0.1855,,0.54%
1997/3/10,0.1845,0.1845,0.1845,0.1845,,0.00%
1997/3/7,0.1845,0.1845,0.1845,0.1845,,0.00%
1997/3/6,0.1845,0.1845,0.1845,0.1845,,0.27%
1997/3/5,0.184,0.184,0.184,0.184,,0.55%
1997/3/4,0.183,0.183,0.183,0.183,,0.00%
1997/3/3,0.183,0.183,0.183,0.183,,0.55%
1997/2/28,0.182,0.182,0.182,0.182,,0.55%
1997/2/27,0.181,0.181,0.181,0.181,,0.56%
1997/2/26,0.18,0.18,0.18,0.18,,0.28%
1997/2/25,0.1795,0.1795,0.1795,0.1795,,0.00%
1997/2/24,0.1795,0.1795,0.1795,0.1795,,0.84%
1997/2/21,0.178,0.178,0.178,0.178,,0.28%
1997/2/20,0.1775,0.1775,0.1775,0.1775,,0.00%
1997/2/19,0.1775,0.1775,0.1775,0.1775,,0.00%
1997/2/18,0.1775,0.1775,0.1775,0.1775,,0.28%
1997/2/17,0.177,0.177,0.177,0.177,,0.85%
1997/2/14,0.1755,0.1755,0.1755,0.1755,,-0.85%
1997/2/13,0.177,0.177,0.177,0.177,,1.03%
1997/2/12,0.1752,0.1752,0.1752,0.1752,,0.23%
1997/2/11,0.1748,0.1748,0.1748,0.1748,,0.46%
1997/2/10,0.174,0.174,0.174,0.174,,-0.34%
1997/2/7,0.1746,0.1746,0.1746,0.1746,,0.29%
1997/2/6,0.1741,0.1741,0.1741,0.1741,,-0.11%
1997/2/5,0.1743,0.1743,0.1743,0.1743,,0.20%
1997/2/4,0.174,0.174,0.174,0.174,,0.00%
1997/2/3,0.1739,0.1739,0.1739,0.1739,,0.06%
1997/1/31,0.1738,0.1738,0.1738,0.1738,,0.13%
1997/1/30,0.1736,0.1736,0.1736,0.1736,,0.04%
1997/1/29,0.1735,0.1735,0.1735,0.1735,,0.09%
1997/1/28,0.1734,0.1734,0.1734,0.1734,,0.00%
1997/1/27,0.1734,0.1734,0.1734,0.1734,,0.09%
1997/1/24,0.1733,0.1733,0.1733,0.1733,,0.00%
1997/1/23,0.1732,0.1732,0.1732,0.1732,,0.03%
1997/1/22,0.1732,0.1732,0.1732,0.1732,,0.06%
1997/1/21,0.1731,0.1731,0.1731,0.1731,,0.09%
1997/1/20,0.1729,0.1729,0.1729,0.1729,,0.00%
1997/1/17,0.1729,0.1729,0.1729,0.1729,,0.00%
1997/1/16,0.1729,0.1729,0.1729,0.1729,,0.04%
1997/1/15,0.1728,0.1728,0.1728,0.1728,,0.00%
1997/1/14,0.1728,0.1728,0.1728,0.1728,,0.03%
1997/1/13,0.1727,0.1727,0.1727,0.1727,,-0.05%
1997/1/10,0.1728,0.1728,0.1728,0.1728,,0.00%
1997/1/9,0.1728,0.1728,0.1728,0.1728,,0.00%
1997/1/8,0.1728,0.1728,0.1728,0.1728,,0.05%
1997/1/7,0.1727,0.1727,0.1727,0.1727,,-0.16%
1997/1/6,0.173,0.173,0.173,0.173,,0.00%
1997/1/3,0.173,0.173,0.173,0.173,,0.12%
1997/1/2,0.1728,0.1728,0.1728,0.1728,,0.17%
1996/12/31,0.1725,0.1725,0.1725,0.1725,,-0.17%
1996/12/30,0.1728,0.1728,0.1728,0.1728,,0.12%
1996/12/27,0.1726,0.1726,0.1726,0.1726,,-0.12%
1996/12/26,0.1728,0.1728,0.1728,0.1728,,0.00%
1996/12/25,0.1728,0.1728,0.1728,0.1728,,0.00%
1996/12/24,0.1728,0.1728,0.1728,0.1728,,0.17%
1996/12/23,0.1725,0.1725,0.1725,0.1725,,0.06%
1996/12/20,0.1724,0.1724,0.1724,0.1724,,1.41%
1996/12/19,0.17,0.17,0.17,0.17,,-1.35%
1996/12/18,0.1723,0.1723,0.1723,0.1723,,-0.10%
1996/12/17,0.1725,0.1725,0.1725,0.1725,,0.00%
1996/12/16,0.1725,0.1725,0.1725,0.1725,,0.29%
1996/12/13,0.172,0.172,0.172,0.172,,0.00%
1996/12/12,0.172,0.172,0.172,0.172,,0.29%
1996/12/11,0.1715,0.1715,0.1715,0.1715,,-0.29%
1996/12/10,0.172,0.172,0.172,0.172,,0.00%
1996/12/9,0.172,0.172,0.172,0.172,,0.00%
1996/12/6,0.172,0.172,0.172,0.172,,0.00%
1996/12/5,0.172,0.172,0.172,0.172,,0.00%
1996/12/4,0.172,0.172,0.172,0.172,,-0.12%
1996/12/3,0.1722,0.1722,0.1722,0.1722,,0.12%
1996/12/2,0.172,0.172,0.172,0.172,,0.00%
1996/11/29,0.172,0.172,0.172,0.172,,0.00%
1996/11/28,0.172,0.172,0.172,0.172,,0.29%
1996/11/27,0.1715,0.1715,0.1715,0.1715,,-0.29%
1996/11/26,0.172,0.172,0.172,0.172,,0.29%
1996/11/25,0.1715,0.1715,0.1715,0.1715,,-0.06%
1996/11/22,0.1716,0.1716,0.1716,0.1716,,-0.05%
1996/11/21,0.1717,0.1717,0.1717,0.1717,,0.03%
1996/11/20,0.1716,0.1716,0.1716,0.1716,,0.00%
1996/11/19,0.1716,0.1716,0.1716,0.1716,,0.05%
1996/11/18,0.1715,0.1715,0.1715,0.1715,,0.06%
1996/11/15,0.1714,0.1714,0.1714,0.1714,,0.23%
1996/11/14,0.171,0.171,0.171,0.171,,-0.58%
1996/11/13,0.172,0.172,0.172,0.172,,0.47%
1996/11/12,0.1712,0.1712,0.1712,0.1712,,0.00%
1996/11/11,0.1712,0.1712,0.1712,0.1712,,0.00%
1996/11/8,0.1712,0.1712,0.1712,0.1712,,0.11%
1996/11/7,0.171,0.171,0.171,0.171,,0.00%
1996/11/6,0.171,0.171,0.171,0.171,,-0.12%
1996/11/5,0.1712,0.1712,0.1712,0.1712,,-0.17%
1996/11/4,0.1715,0.1715,0.1715,0.1715,,0.00%
1996/11/1,0.1715,0.1715,0.1715,0.1715,,0.29%
1996/10/31,0.171,0.171,0.171,0.171,,-0.29%
1996/10/30,0.1715,0.1715,0.1715,0.1715,,0.29%
1996/10/29,0.171,0.171,0.171,0.171,,0.00%
1996/10/28,0.171,0.171,0.171,0.171,,0.00%
1996/10/25,0.171,0.171,0.171,0.171,,0.29%
1996/10/24,0.1705,0.1705,0.1705,0.1705,,-0.13%
1996/10/23,0.1707,0.1707,0.1707,0.1707,,-0.05%
1996/10/22,0.1708,0.1708,0.1708,0.1708,,0.11%
1996/10/21,0.1706,0.1706,0.1706,0.1706,,-0.11%
1996/10/18,0.1708,0.1708,0.1708,0.1708,,0.47%
1996/10/17,0.17,0.17,0.17,0.17,,-0.29%
1996/10/16,0.1705,0.1705,0.1705,0.1705,,0.00%
1996/10/15,0.1705,0.1705,0.1705,0.1705,,0.12%
1996/10/14,0.1703,0.1703,0.1703,0.1703,,0.00%
1996/10/11,0.1703,0.1703,0.1703,0.1703,,-0.05%
1996/10/10,0.1704,0.1704,0.1704,0.1704,,0.23%
1996/10/9,0.17,0.17,0.17,0.17,,-0.58%
1996/10/8,0.171,0.171,0.171,0.171,,0.42%
1996/10/7,0.1703,0.1703,0.1703,0.1703,,-0.42%
1996/10/4,0.171,0.171,0.171,0.171,,0.29%
1996/10/3,0.1705,0.1705,0.1705,0.1705,,0.29%
1996/10/2,0.17,0.17,0.17,0.17,,0.00%
1996/10/1,0.17,0.17,0.17,0.17,,0.00%
1996/9/30,0.17,0.17,0.17,0.17,,0.10%
1996/9/27,0.1698,0.1698,0.1698,0.1698,,0.19%
1996/9/26,0.1695,0.1695,0.1695,0.1695,,0.00%
1996/9/25,0.1695,0.1695,0.1695,0.1695,,0.18%
1996/9/24,0.1692,0.1692,0.1692,0.1692,,0.12%
1996/9/23,0.169,0.169,0.169,0.169,,-0.11%
1996/9/20,0.1692,0.1692,0.1692,0.1692,,0.11%
1996/9/19,0.169,0.169,0.169,0.169,,0.04%
1996/9/18,0.1689,0.1689,0.1689,0.1689,,0.14%
1996/9/17,0.1687,0.1687,0.1687,0.1687,,-0.18%
1996/9/16,0.169,0.169,0.169,0.169,,0.00%
1996/9/13,0.169,0.169,0.169,0.169,,0.00%
1996/9/12,0.169,0.169,0.169,0.169,,0.34%
1996/9/11,0.1684,0.1684,0.1684,0.1684,,0.00%
1996/9/10,0.1684,0.1684,0.1684,0.1684,,0.23%
1996/9/9,0.168,0.168,0.168,0.168,,-0.21%
1996/9/6,0.1684,0.1684,0.1684,0.1684,,0.00%
1996/9/5,0.1683,0.1683,0.1683,0.1683,,0.04%
1996/9/4,0.1683,0.1683,0.1683,0.1683,,0.04%
1996/9/3,0.1682,0.1682,0.1682,0.1682,,0.12%
1996/9/2,0.168,0.168,0.168,0.168,,0.05%
1996/8/30,0.1679,0.1679,0.1679,0.1679,,-0.34%
1996/8/29,0.1685,0.1685,0.1685,0.1685,,0.60%
1996/8/28,0.1675,0.1675,0.1675,0.1675,,-0.30%
1996/8/27,0.168,0.168,0.168,0.168,,0.26%
1996/8/26,0.1676,0.1676,0.1676,0.1676,,0.00%
1996/8/23,0.1675,0.1675,0.1675,0.1675,,-0.29%
1996/8/22,0.168,0.168,0.168,0.168,,0.00%
1996/8/21,0.168,0.168,0.168,0.168,,0.35%
1996/8/20,0.1674,0.1674,0.1674,0.1674,,0.25%
1996/8/19,0.167,0.167,0.167,0.167,,-0.65%
1996/8/16,0.1681,0.1681,0.1681,0.1681,,0.96%
1996/8/15,0.1665,0.1665,0.1665,0.1665,,0.00%
1996/8/14,0.1665,0.1665,0.1665,0.1665,,-0.49%
1996/8/13,0.1673,0.1673,0.1673,0.1673,,0.00%
1996/8/12,0.1673,0.1673,0.1673,0.1673,,-0.40%
1996/8/9,0.168,0.168,0.168,0.168,,0.00%
1996/8/8,0.168,0.168,0.168,0.168,,0.48%
1996/8/7,0.1672,0.1672,0.1672,0.1672,,0.00%
1996/8/6,0.1672,0.1672,0.1672,0.1672,,-0.18%
1996/8/5,0.1675,0.1675,0.1675,0.1675,,0.30%
1996/8/2,0.167,0.167,0.167,0.167,,-0.30%
1996/8/1,0.1675,0.1675,0.1675,0.1675,,0.18%
1996/7/31,0.1672,0.1672,0.1672,0.1672,,0.12%
1996/7/30,0.167,0.167,0.167,0.167,,0.30%
1996/7/29,0.1665,0.1665,0.1665,0.1665,,-0.30%
1996/7/26,0.167,0.167,0.167,0.167,,0.30%
1996/7/25,0.1665,0.1665,0.1665,0.1665,,-0.60%
1996/7/24,0.1675,0.1675,0.1675,0.1675,,0.60%
1996/7/23,0.1665,0.1665,0.1665,0.1665,,0.30%
1996/7/22,0.166,0.166,0.166,0.166,,-0.30%
1996/7/19,0.1665,0.1665,0.1665,0.1665,,0.91%
1996/7/18,0.165,0.165,0.165,0.165,,-0.78%
1996/7/17,0.1663,0.1663,0.1663,0.1663,,0.18%
1996/7/16,0.166,0.166,0.166,0.166,,0.44%
1996/7/15,0.1653,0.1653,0.1653,0.1653,,-0.44%
1996/7/12,0.166,0.166,0.166,0.166,,0.00%
1996/7/11,0.166,0.166,0.166,0.166,,0.63%
1996/7/10,0.165,0.165,0.165,0.165,,-0.33%
1996/7/9,0.1655,0.1655,0.1655,0.1655,,0.00%
1996/7/8,0.1655,0.1655,0.1655,0.1655,,0.61%
1996/7/5,0.1645,0.1645,0.1645,0.1645,,-0.30%
1996/7/4,0.165,0.165,0.165,0.165,,0.30%
1996/7/3,0.1645,0.1645,0.1645,0.1645,,0.61%
1996/7/2,0.1635,0.1635,0.1635,0.1635,,-0.91%
1996/7/1,0.165,0.165,0.165,0.165,,0.00%
1996/6/28,0.165,0.165,0.165,0.165,,-0.30%
1996/6/27,0.1655,0.1655,0.1655,0.1655,,0.91%
1996/6/26,0.164,0.164,0.164,0.164,,0.00%
1996/6/25,0.164,0.164,0.164,0.164,,0.31%
1996/6/24,0.1635,0.1635,0.1635,0.1635,,0.00%
1996/6/21,0.1635,0.1635,0.1635,0.1635,,2.21%
1996/6/20,0.16,0.16,0.16,0.16,,-1.97%
1996/6/19,0.1632,0.1632,0.1632,0.1632,,0.00%
1996/6/18,0.1632,0.1632,0.1632,0.1632,,-0.48%
